rank,rank_last_week,events,avg_points,total_points,points_lost,points_gained,country,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
792,792,40,.15,6.12,-.86,1.48,USA,Michael Davan,331,michael.davanzo,Michael,https://scontent-lga3-1.cdninstagram.com/vp/9fe193fa63fbd2df77c667b2795d8310/5B5C88D9/t51.2885-19/s150x150/25021536_245103542693151_115548909618593792_n.jpg,false,true,1415769676,Michael Davan
793,793,40,.15,6.12,-4.21,,USA,Will MacKenzie,2480,mavandnash,Will Mackenzie,https://scontent-lga3-1.cdninstagram.com/vp/29e66f8f678255dcb9da4b89a52d704e/5B611BF9/t51.2885-19/s150x150/13687244_1308029342554500_2005446092_a.jpg,true,false,247984004,Will MacKenzie
796,796,42,.15,6.40,-3.10,,AUS,Richard Green,2075,psrichardgreen,Richard Green,https://scontent-lga3-1.cdninstagram.com/vp/3c218b9727f2cfff8f4f369f9a9c10af/5B6FDAC1/t51.2885-19/s150x150/30079083_207573746501253_941346738386501632_n.jpg,false,false,40589991,Richard Green
797,797,40,.15,6.09,-1.37,1.28,,Lars Van Meijel,593,larsvanmeijel,Lars van Meijel,https://scontent-lga3-1.cdninstagram.com/vp/8a172c486217238d8b3cedc21229bb2d/5B9D401A/t51.2885-19/s150x150/21149603_116348069087127_1109569019549057024_a.jpg,false,false,582013731,Lars Van Meijel
798,798,40,.15,6.05,-2.35,,PHI,Antonio Lascuna,50,antoniolascuna,Antonio Lascuna,https://scontent-lga3-1.cdninstagram.com/vp/f730ef3ab3dab98e3e21b40729e24f9b/5B6D7120/t51.2885-19/s150x150/12345994_948940075171381_1599878105_a.jpg,false,false,2338067594,Antonio Lascuna
799,799,40,.15,6.03,-1.54,,USA,William Kropp,0,williamkropp1786,William Kropp,https://scontent-lga3-1.cdninstagram.com/vp/ca669cf34f6f6c3e2e35503df2943c0b/5B65B2D0/t51.2885-19/s150x150/18722270_1858810204382088_2974068044193595392_a.jpg,false,false,5529603032,William Kropp
800,800,40,.15,6.00,,6.00,CHI,Cristobal Del Solar,686,cristobaldelsolar,Cristobal Del Solar,https://scontent-lga3-1.cdninstagram.com/vp/7a778cc81d78be997de9811eda8a83cb/5B5D2066/t51.2885-19/s150x150/30084540_197518277698793_3170880217543606272_n.jpg,false,false,3984796653,Cristobal Del Solar
800,800,40,.15,6.00,,6.00,USA,Ben Polland,1872,bnpllnd,Ben Polland,https://scontent-lga3-1.cdninstagram.com/vp/a9893debc078a3543670d333222d2b8e/5B555249/t51.2885-19/s150x150/22637456_139457030023499_2025698140924936192_n.jpg,false,false,662963030,Ben Polland
802,802,40,.15,5.98,-.76,2.16,MEX,Gerardo Ruiz,9077,gerardoruize,Gerardo Ruiz Eichelmann,https://scontent-lga3-1.cdninstagram.com/vp/150faf507fb459b901f29b16e093f189/5B97EEB1/t51.2885-19/s150x150/23421056_1876957839286777_3275088330441621504_n.jpg,false,false,194870786,Gerardo Ruiz
803,803,40,.15,5.97,-2.30,,USA,Bill Lunde,22,bill.lunde,Bill Lundeberg,https://scontent-lga3-1.cdninstagram.com/vp/db7753e85c729319239766a9fab4c7b1/5B583194/t51.2885-19/s150x150/26870099_187267052023923_6468361480969388032_n.jpg,false,false,7052178033,Bill Lunde
804,804,49,.15,7.29,-3.80,,RSA,Ruan de Smidt,206,ruandesmidt,Ruan de Smidt,https://scontent-lga3-1.cdninstagram.com/vp/5588bfa05e6ce9687b1740602700f704/5B6BF0C2/t51.2885-19/s150x150/12081105_917832491636561_1261200471_a.jpg,false,false,567490200,Ruan de Smidt
805,805,42,.15,6.23,-3.46,1.21,ENG,David Howell,64,david__howell,David Howell,https://scontent-lga3-1.cdninstagram.com/vp/2bc52f263601d2aa4a4e3118fd79247a/5B6202EC/t51.2885-19/s150x150/26184331_383859625387335_2875549203889651712_n.jpg,false,false,6958795622,David Howell
806,806,40,.15,5.93,-2.37,,CZE,Stanislav Matus,657,stanislavmatus88,Stanislav Matus,https://scontent-lga3-1.cdninstagram.com/vp/0e97cf2f7bf75e6cf3eed6e846a02348/5B5CC80E/t51.2885-19/s150x150/13549424_1746166472339202_331286391_a.jpg,false,false,235277838,Stanislav Matus
807,807,40,.15,5.92,-1.67,,ENG,Nick Marsh,4516,nickmarsh,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Nick Marsh,https://scontent-lga3-1.cdninstagram.com/vp/9856375f25d86899b206a481c98918b6/5B795940/t51.2885-19/s150x150/12407235_968192806595357_849549799_a.jpg,false,false,6193394,Nick Marsh
808,808,40,.15,5.90,-2.49,1.62,SWE,Anton Karlsson,4396,antonkarlsson27,Anton Karlsson,https://scontent-lga3-1.cdninstagram.com/vp/090a2b5376843190c5356bd3112dc043/5B76C44C/t51.2885-19/s150x150/18723252_1935016573446503_1975472978049105920_a.jpg,false,false,10453838,Anton Karlsson
809,809,43,.15,6.32,-1.19,,ENG,Steve Lewton,412,stevelewton,Steve,https://scontent-lga3-1.cdninstagram.com/vp/74c5b137c125dfaf60ebcae794cb83f0/5B6DFFC3/t51.2885-19/s150x150/30593733_237329046831886_7692788693496496128_n.jpg,false,false,280173673,Steve Lewton
810,810,46,.15,6.75,-1.91,,SWE,Ake Nilsson,676,nilsakenilsson,Åke Nilsson,https://scontent-lga3-1.cdninstagram.com/vp/7b758338c4ca4c79d5e967bd3d919064/5B64197B/t51.2885-19/11373881_860940487293916_228306114_a.jpg,false,false,560558090,Ake Nilsson
811,811,40,.15,5.80,-2.06,1.32,USA,Casey O'Toole,59,case.a.dilla69,Casey O’Toole,https://scontent-lga3-1.cdninstagram.com/vp/07bed5c91c59359aa1ef86932330454f/5B982B78/t51.2885-19/s150x150/28430101_201393133951848_385336730561019904_n.jpg,false,true,7195163285,Casey O'Toole
812,812,42,.14,6.07,-1.49,,ENG,David Skinns,272,skinnsygolf1,David Skinns,https://scontent-lga3-1.cdninstagram.com/vp/a9c750c8294bcfb14d3476c99ca6b4c9/5B5C13D8/t51.2885-19/11313707_1029177617112787_345688566_a.jpg,false,false,1092911262,David Skinns
813,813,40,.14,5.77,-1.46,2.52,RSA,Daniel Greene,1074,_danielgreene_,Daniel Greene,https://scontent-lga3-1.cdninstagram.com/vp/0fe5a4af074c20d1e69702d28405499d/5B68A56B/t51.2885-19/s150x150/18381006_1888599671409812_3522678983009239040_a.jpg,false,false,241738938,Daniel Greene
814,814,47,.14,6.77,-1.49,,DEN,Niklas Norgaard Moller,876,norgaardmoller,Niklas Nørgaard Møller,https://scontent-lga3-1.cdninstagram.com/vp/5da22a1a4b32a536220c420252532830/5B9CBEE0/t51.2885-19/s150x150/11008233_599261323556110_1848254046_a.jpg,false,false,549457954,Niklas Norgaard Moller
815,815,41,.14,5.90,-1.59,,RSA,Jake Roos,47533,jakerosstattoos,JAKE ROSS,https://scontent-lga3-1.cdninstagram.com/vp/6c114e9844fc31d87139de99ac9001a1/5B9A1748/t51.2885-19/s150x150/30601564_261924517683511_3175182361729957888_n.jpg,false,false,237269894,Jake Roos
817,817,40,.14,5.75,-3.22,,IND,S. Chikkarangappa,253,chikkarangappa_s,Chiks ⛳️,https://scontent-lga3-1.cdninstagram.com/vp/23db7022c7f96cb593609c005ecbe770/5B7A6368/t51.2885-19/s150x150/30087377_2141462352754898_3480334170293534720_n.jpg,false,true,1247855050,S. Chikkarangappa
818,818,44,.14,6.31,-4.67,,USA,Brian Campbell,1391,brian_campbell4,Brian Campbell,https://scontent-lga3-1.cdninstagram.com/vp/ef69bb4796a43004b43052dc436479fc/5B59F516/t51.2885-19/s150x150/12825896_1046414712087230_880030750_a.jpg,true,false,209581874,Brian Campbell
819,819,40,.14,5.72,-.49,5.42,NZL,David Smail,373,davidsmail,David smail,https://scontent-lga3-1.cdninstagram.com/vp/3cf2b8bcab621865a2389a2f07d08dd7/5B55C7F4/t51.2885-19/s150x150/1799628_1662072754026828_1182989386_a.jpg,false,true,233016526,David Smail
820,820,40,.14,5.71,-1.67,,DEN,Victor Osterby,1644,victor.osterby,Victor G. Østerby ⛳️☀️,https://scontent-lga3-1.cdninstagram.com/vp/1d019615ba1d317966d522169098d38c/5B5B816D/t51.2885-19/s150x150/10723677_1508621192785359_1551069908_a.jpg,false,false,2228295756,Victor Osterby
821,821,40,.14,5.69,-1.21,,JPN,Koichi Kitamura,11,koichi.kitamura,Koichi Kitamura,https://instagram.famd1-2.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,true,2939558580,Koichi Kitamura
822,822,40,.14,5.67,-2.21,,KOR,Doyeob Mun,917,mundoyeob,Doyeob Mun 문도엽,https://scontent-lga3-1.cdninstagram.com/vp/898308490b3b6b54e2ac98d8b91e6bbe/5B67D93A/t51.2885-19/s150x150/17818279_1316765868405666_4189748963844292608_a.jpg,false,false,1524452712,Doyeob Mun
822,822,40,.14,5.67,-1.47,,,Woo-Hyun Kim,477735,oddhw,김현우,https://scontent-lga3-1.cdninstagram.com/vp/614e50a1428f7d83ed26a586b5466ba5/5B7AF689/t51.2885-19/s150x150/12237555_963251830420130_1892715434_a.jpg,false,false,294771503,Woo-Hyun Kim
824,824,45,.14,6.36,-1.68,2.70,NED,Reinier Saxton,23,reiniersaxton,Reinier Saxton,https://instagram.fhen2-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,248677994,Reinier Saxton
825,825,40,.14,5.64,-1.31,1.35,AUS,Brett Rankin,1135,brettrankin,brettrankin,https://scontent-lga3-1.cdninstagram.com/vp/f36ca50bcaac26b91f61e6ae671026ee/5B577355/t51.2885-19/s150x150/25008131_301841790335900_6774020976142188544_n.jpg,false,true,449678641,Brett Rankin
826,826,40,.14,5.64,-2.71,,ENG,Matthew Cort,6998,matthew_cortez,Matthew Cortez,https://scontent-lga3-1.cdninstagram.com/vp/019934a57c3f39822531bacbbce386b0/5B61A049/t51.2885-19/s150x150/25035620_269076883622517_651911052677611520_n.jpg,false,false,182496985,Matthew Cort
827,827,40,.14,5.62,-2.57,,KOR,Yoon Jung-ho,129876,uknow_official,정윤호,https://scontent-lga3-1.cdninstagram.com/vp/d8628fc5e0e2da23736df200c9fec42e/5B79CA85/t51.2885-19/s150x150/24177472_1748050191913943_1680575391019827200_n.jpg,false,false,267008970,Yoon Jung-ho
828,828,40,.14,5.60,,5.60,USA,Justin Lower,98,justin.lower,Justin Lower,https://scontent-lga3-1.cdninstagram.com/vp/59d6f2e050b2521cbf6e0d0356ec59ae/5B795359/t51.2885-19/10706904_1478528685733416_1157027743_a.jpg,false,false,1507032699,Justin Lower
828,828,40,.14,5.60,,5.60,IRL,Neil O'Briain,795,neilobriaingolf,Neil O'Briain,https://scontent-lga3-1.cdninstagram.com/vp/56ad02254c71dda2cd133bd1620a52d1/5B5DE22F/t51.2885-19/11312407_694610767310552_1539951512_a.jpg,false,false,870489243,Neil O'Briain
830,830,40,.14,5.60,-2.55,2.10,AUS,Max McCardle,754,maximus_golf,Max McCardle,https://scontent-lga3-1.cdninstagram.com/vp/d8b4a7983a007ab70d1b49387e87cb0c/5B78937E/t51.2885-19/s150x150/14269177_1370215356348233_1307852119_a.jpg,false,false,253454689,Max McCardle
832,832,42,.14,5.79,-2.08,,SWE,Niclas Fasth,52,niclas_fasth,Niclas Fasth,https://scontent-lga3-1.cdninstagram.com/vp/cc1dd2dd20605e0d04f500fc339a7fd7/5B9B676A/t51.2885-19/s150x150/26351830_2002660349759238_6266372347314307072_n.jpg,false,true,6987225378,Niclas Fasth
833,833,49,.14,6.73,-2.57,,DEN,Martin Ovesen,408,martin_ovesen,Martin Ovesen,https://scontent-lga3-1.cdninstagram.com/vp/9fc11555479f921207b2c8bf8a78a75e/5B6CE139/t51.2885-19/s150x150/23507654_1929681540378639_4527487032880005120_n.jpg,false,true,314824395,Martin Ovesen
834,834,41,.14,5.62,-2.98,,USA,Jack Maguire,539,jack.maguire,Jack Maguire,https://scontent-lga3-1.cdninstagram.com/vp/98a26d10411be77d851e8a80ed721472/5B6FFFAC/t51.2885-19/s150x150/25005507_154773371829385_705488970103914496_n.jpg,false,false,1506420833,Jack Maguire
834,834,45,.14,6.17,-.81,4.70,CAN,Ryan Yip,1090,ryanyiphonkit,RyanYip,https://scontent-lga3-1.cdninstagram.com/vp/5b8f6cb91070b3ffaa7281b9bd02ea8f/5B658DF6/t51.2885-19/s150x150/26071293_509076146127345_5628811055250538496_n.jpg,false,true,53665071,Ryan Yip
836,836,52,.14,7.08,-3.34,,SCO,Jimmy Gunn,268,jimmy_gunn,Jimmy Gunn,https://scontent-lga3-1.cdninstagram.com/vp/866eb023f1c81d63d5e331b755c4df22/5B59F1D7/t51.2885-19/s150x150/20838545_109073223121619_2270078451467681792_a.jpg,false,false,925613236,Jimmy Gunn
837,837,48,.14,6.52,-2.69,1.39,USA,Wes Roach,899,wesroach,Wes Roach,https://scontent-lga3-1.cdninstagram.com/vp/cc0f3e07d55015d7b7c3035c3f826192/5B79CB12/t51.2885-19/s150x150/29089893_576851719348687_5508279124575125504_n.jpg,false,false,293475552,Wes Roach
838,838,40,.13,5.38,-1.30,,AUS,Jack Wilson,8415,jack___wilson,Jack Wilson,https://scontent-lga3-1.cdninstagram.com/vp/ffb7cb70df461ec548cda31570493f4a/5B6DE51D/t51.2885-19/s150x150/29737732_355937364894466_3504650660215783424_n.jpg,false,false,201605378,Jack Wilson
839,839,40,.13,5.38,-1.96,1.33,GER,Hinrich Arkenau,303,hinricha90,Hinrich Arkenau,https://scontent-lga3-1.cdninstagram.com/vp/c615bd793cc7c5289027fec4a5828047/5B5A0201/t51.2885-19/s150x150/12107551_779405442182577_1576113740_a.jpg,false,false,1065191247,Hinrich Arkenau
840,840,40,.13,5.37,-.39,5.06,USA,Joey Garber,37,joeygarber,joey garber,https://scontent-lga3-1.cdninstagram.com/vp/749f60fb8ee44b47626bb88fb4adf2fa/5B5FE379/t51.2885-19/s150x150/20633600_1756633564377029_1134973403212546048_a.jpg,false,false,5798948714,Joey Garber
841,841,40,.13,5.35,-1.34,,USA,Braden Thornberry,4057,tberrygolf,Braden Thornberry,https://scontent-lga3-1.cdninstagram.com/vp/22e83a041acfe588b0921fc7b321dbf5/5B9B8E49/t51.2885-19/s150x150/19429201_137623610147846_4439941640743813120_a.jpg,false,false,255900804,Braden Thornberry
842,842,47,.13,6.28,-2.58,,ESP,Borja Virto Astudillo,654,borjavirto,Borja Virto Astudillo,https://scontent-lga3-1.cdninstagram.com/vp/bebf9314a9eb2f14210c571bf448f3af/5B68A1B5/t51.2885-19/s150x150/13151206_1737191879860653_1965593382_a.jpg,false,false,288515926,Borja Virto Astudillo
843,843,51,.13,6.76,-2.16,3.60,GER,Moritz Lampert,2083,molampert,Moritz Lampert,https://scontent-lga3-1.cdninstagram.com/vp/43fad9aff49dd0d86ceebceef1a29eee/5B64FF81/t51.2885-19/s150x150/25007046_530191777344142_7834312461514702848_n.jpg,false,false,375804700,Moritz Lampert
844,844,40,.13,5.28,-.72,,THA,Poosit Supupramai,7,poositsup,Poosit Supupramai,https://scontent-lga3-1.cdninstagram.com/vp/5d82287782a04763bf175c4deeaefabb/5B986563/t51.2885-19/s150x150/16123093_237145493361485_5988825586347278336_a.jpg,false,true,4544276900,Poosit Supupramai
845,845,40,.13,5.28,-1.20,,SWE,Anton Wejshag,465,antonwejshag,Anton Wejshag,https://scontent-lga3-1.cdninstagram.com/vp/baf200e9a4e37118da0b2094a313dee4/5B9AB914/t51.2885-19/s150x150/27578756_187377792032374_4050216501578301440_n.jpg,false,false,55958684,Anton Wejshag
846,846,50,.13,6.59,-3.59,1.22,JPN,Kodai Ichihara,434,kodaiichihara,Kodai Ichihara,https://scontent-lga3-1.cdninstagram.com/vp/abbeab4478ff81ac523de482b23da3c1/5B667DF5/t51.2885-19/s150x150/15258878_140552369763758_7587079983449767936_a.jpg,false,false,2188797592,Kodai Ichihara
847,847,40,.13,5.26,-.78,3.92,USA,Sejun Yoon,193,se_june25,윤세준,https://scontent-lga3-1.cdninstagram.com/vp/ec805ba74ce374e5fd79cfd085e2a61a/5B690392/t51.2885-19/s150x150/15876003_738854172932728_2778841512639725568_a.jpg,false,false,3026774861,Sejun Yoon
848,848,40,.13,5.24,-.98,2.40,,Chris Robb,162,chris__robb,Chris Robb,https://scontent-lga3-1.cdninstagram.com/vp/e8c3f4066245e36df22a39dab5db257a/5B6AA126/t51.2885-19/11363944_940695432660280_954910718_a.jpg,false,false,403480050,Chris Robb
849,849,44,.13,5.74,-5.28,,USA,Andrew Loupe,5235,aloupe6,Andrew Loupe,https://scontent-lga3-1.cdninstagram.com/vp/ff6ff9445db278fa3a77e933e6057a3c/5B788B49/t51.2885-19/11371178_705838289549821_1542635507_a.jpg,true,false,5217019,Andrew Loupe
850,850,40,.13,5.21,-1.57,,FRA,Alexandre Daydou,36,alexandre_daydou_golf,Alexandre DAYDOU,https://scontent-lga3-1.cdninstagram.com/vp/fc0bbc2e92f62a2f4cc653572cf13e7f/5B78CB96/t51.2885-19/s150x150/13774601_505484746307992_638104449_a.jpg,false,false,3644157601,Alexandre Daydou
852,852,40,.13,5.17,-2.28,,IND,Mukesh Kumar,871,mukeshlbsnaa,Mukesh kumar¸ IAS,https://scontent-lga3-1.cdninstagram.com/vp/b3c49d92469e1c3af3168f5b540acc94/5B659873/t51.2885-19/s150x150/11849284_880591028654997_1748243192_a.jpg,false,false,1546016514,Mukesh Kumar
853,853,45,.13,5.81,-2.02,3.78,RSA,Merrick Bremner,427,merrick_bremner86,Merrick Bremner,https://scontent-lga3-1.cdninstagram.com/vp/fef51f01b2c80956f576e234a48d2adf/5B6C90C6/t51.2885-19/11348168_1625546021030051_675047798_a.jpg,false,true,232625747,Merrick Bremner
855,855,40,.13,5.15,-.77,,USA,Scott Strohmeyer,30,scottstrohmeyer,Scott Strohmeyer,https://scontent-lga3-1.cdninstagram.com/vp/1c743401c9b8354dd83f20f74077d68c/5B5A8ACB/t51.2885-19/s150x150/15048245_1249846811744342_1395897906304647168_a.jpg,false,false,4148196558,Scott Strohmeyer
856,856,42,.13,5.39,-1.16,,INA,Rory Hie,1248,rorymarcello,Rory Hie 许金龙,https://scontent-lga3-1.cdninstagram.com/vp/571de3ce3a2d76db11fed674543478bd/5B5EFC6C/t51.2885-19/s150x150/20482440_1958437994440301_268170967618945024_a.jpg,false,true,354661965,Rory Hie
857,857,40,.13,5.13,-1.78,,KOR,IlHwan Park,12,park.ilhwan,Ilhwan Park,https://scontent-lga3-1.cdninstagram.com/vp/f45c88e1a16239fbad401dce3d268a47/5B57E107/t51.2885-19/s150x150/20902815_759514877588531_3825111695022358528_a.jpg,false,false,5891774943,IlHwan Park
858,858,40,.13,5.13,-1.74,3.02,RSA,Tjaart van der Walt,413,tjaartvanderwalt_,Tjaart van der Walt,https://scontent-lga3-1.cdninstagram.com/vp/511acb5fd594ac2772b071cc147d214e/5B6A6085/t51.2885-19/s150x150/28156005_304195513439711_9182809931919654912_n.jpg,false,false,1157269243,Tjaart van der Walt
859,859,46,.13,5.89,-2.76,,USA,John O'Toole,1201,john_o_toole,John O Toole,https://scontent-lga3-1.cdninstagram.com/vp/feeb220f5dea1701193ae1a71dcc5ab3/5B5E4277/t51.2885-19/s150x150/26865510_2015906608647316_2681769951760482304_n.jpg,false,false,2023239189,John O'Toole
859,859,50,.13,6.40,-2.16,1.20,KOR,Jin Park,260006,jinjoo1224,박진주,https://scontent-lga3-1.cdninstagram.com/vp/5062d73ac9f92699eb4bccc659371344/5B6BCD15/t51.2885-19/s150x150/29417555_590589764628213_6583940322215067648_n.jpg,true,false,1425471,Jin Park
861,861,41,.13,5.23,-1.20,,THA,Chinnarat Phadungsil,973,1chinnarat,chinnarat phadungsil,https://scontent-lga3-1.cdninstagram.com/vp/dabb93a5af05de691a1d594da2e3f8ea/5B54ACE2/t51.2885-19/s150x150/18298840_283695422078335_7284971872179978240_a.jpg,false,true,280713213,Chinnarat Phadungsil
862,862,43,.13,5.48,-2.06,,USA,Kent Bulle,1407,kentbulle,Kent Bulle,https://scontent-lga3-1.cdninstagram.com/vp/9048181d1f6d6e9dfc4d009cbf679216/5B62971E/t51.2885-19/s150x150/13320279_1321282147887732_196980738_a.jpg,false,false,278745222,Kent Bulle
863,863,40,.13,5.08,-1.34,,USA,Zack Byrd,10,zack.byrd,Zack Byrd,https://scontent-lga3-1.cdninstagram.com/vp/2989b6bfc0a2e8bb3625e7b500a29fdd/5B9D1116/t51.2885-19/s150x150/14693773_692436940909082_1053337078621798400_a.jpg,false,false,4087824685,Zack Byrd
863,863,49,.13,6.22,-3.57,,JPN,Ippei Koike,0,ippeikoike,小池一平,https://scontent-lga3-1.cdninstagram.com/vp/6955403327937ef83901f37ad7a8a5e7/5B9C4B17/t51.2885-19/11375142_512954122188371_272978958_a.jpg,false,false,627194985,Ippei Koike
865,865,48,.13,6.09,-2.84,3.08,RSA,Titch Moore,224,titch_moore1989,Chris Titch Moore,https://scontent-lga3-1.cdninstagram.com/vp/36345fa9baeb406496a64c955881d53d/5B6E227B/t51.2885-19/s150x150/12748389_1564619930527040_493827731_a.jpg,false,false,2947606284,Titch Moore
866,866,42,.13,5.31,-3.30,,THA,Sutijet Kooratanapis,500,mr.sutijet_mbbm,Sutijet Kooratanapisan,https://scontent-lga3-1.cdninstagram.com/vp/2e51b627009460354005d3de0959fa7a/5B5D7A67/t51.2885-19/s150x150/22500106_1829853613972741_2239587151488483328_n.jpg,false,true,371150886,Sutijet Kooratanapis
868,868,44,.13,5.54,-2.69,1.76,DEN,Sebastian Cappelen,698,sebastiancappelen,Sebastian Cappelen,https://scontent-lga3-1.cdninstagram.com/vp/2847fb6fb91b750ef7fb7dcbc9ac6bb5/5B9CF379/t51.2885-19/s150x150/18721833_1335465493157759_3394171461273911296_a.jpg,false,false,290381528,Sebastian Cappelen
869,869,41,.13,5.15,-1.12,,SWE,Daniel Chopra,107,daniel.chopra,Daniel Chopra,https://scontent-lga3-1.cdninstagram.com/vp/9a920ef1abe2aa8356aae81ba632cd43/5B54CADA/t51.2885-19/s150x150/25023068_469160320152114_2395593600768409600_n.jpg,false,true,5462887898,Daniel Chopra
869,869,41,.13,5.15,-1.39,1.41,SIN,Mardan Mamat,304,mardan.mamat,Mardan Mamat 🇸🇬 ⛳️,https://scontent-lga3-1.cdninstagram.com/vp/3ce7bbb5d83275a629c0846bca296ddc/5B5882B7/t51.2885-19/s150x150/12070707_1700446153518223_824033345_a.jpg,false,false,2075764005,Mardan Mamat
871,871,40,.13,5.00,-1.31,,USA,Jimmy Beck,1614,jimmy.beck,Jimmy Beck,https://scontent-lga3-1.cdninstagram.com/vp/9b715229b51ab38579ed8b57169ddf7d/5B7915FD/t51.2885-19/s150x150/30592045_169693206940591_3348497623702044672_n.jpg,false,false,442740242,Jimmy Beck
871,871,40,.13,5.00,-1.53,,KOR,Bio Kim,3519,kimbio90,Bio Kim,https://scontent-lga3-1.cdninstagram.com/vp/f2b1eec791252cbd8b477abbf92fa3e0/5B5726AE/t51.2885-19/s150x150/12599136_1667223546870015_1512423152_a.jpg,false,false,2776829328,Bio Kim
873,873,48,.13,6.00,-.66,3.76,RSA,Colin Nel,3075,colinnell,Colin Nell,https://scontent-lga3-1.cdninstagram.com/vp/d64eb335ab98f05c32af56092b6352fa/5B5D916C/t51.2885-19/s150x150/20347599_124232261521891_5099909072816177152_a.jpg,false,false,457205559,Colin Nel
874,874,49,.12,6.10,-1.96,1.96,RSA,Christiaan Basson,43,christiaanbasson,christiaan basson,https://scontent-lga3-1.cdninstagram.com/vp/4aeb13c7ccd85b66523424bac67266ef/5B64059A/t51.2885-19/s150x150/12393646_1510905979211223_1392774600_a.jpg,false,false,2430148889,Christiaan Basson
875,875,41,.12,5.10,-1.31,,AUT,Sepp Straka,976,seppstraka,Sepp Straka,https://scontent-lga3-1.cdninstagram.com/vp/658f61153ea73352819629854673d329/5B655EBD/t51.2885-19/10932537_1449689605338697_518106516_a.jpg,false,false,566657698,Sepp Straka
876,876,40,.12,4.97,-1.68,1.48,ESP,Javier Colomo,1659,javiercolomo,Javier Colomo,https://scontent-lga3-1.cdninstagram.com/vp/42da161bf7f136aedfe4753ebbbbfc1e/5B5F9350/t51.2885-19/s150x150/13768213_652858271545696_309762819_a.jpg,false,false,263057036,Javier Colomo
877,877,40,.12,4.96,-.67,1.89,NZL,Harry Bateman,5394,harry_bateman,Harry Bateman,https://scontent-lga3-1.cdninstagram.com/vp/840135edaac610c11c7cf632d4f412d2/5B6BD02A/t51.2885-19/s150x150/22582503_306339713180718_7775686733449920512_n.jpg,false,false,784984132,Harry Bateman
878,878,44,.12,5.45,-1.55,1.62,FRA,Victor Riu,249,victorriu,Victor Riu,https://scontent-lga3-1.cdninstagram.com/vp/b564488242e8fedbba91f15aa3d2df98/5B9BA742/t51.2885-19/s150x150/12331687_814469948682643_787809244_a.jpg,false,true,308687171,Victor Riu
879,879,40,.12,4.94,-.69,,AUS,Marcus Both,63,marcusboth,Marcus Both,https://scontent-lga3-1.cdninstagram.com/vp/d90154056d829eae2fd6bc76980f9638/5B9BD347/t51.2885-19/11373994_1462039280767074_255621230_a.jpg,false,false,263079143,Marcus Both
880,880,40,.12,4.94,-.88,1.76,USA,Carlos Sainz Jr,311,carlossainzjr_sk,Carlos Sainz Jr,https://scontent-lga3-1.cdninstagram.com/vp/f3d90ff6ae3db75590bad5d7763daf90/5B762C3A/t51.2885-19/s150x150/30591548_235390273865931_1120695875358687232_n.jpg,false,false,6815407678,Carlos Sainz Jr
880,880,40,.12,4.94,,4.94,THA,Nitithorn Thippong,1075,feversz,.Nitithorn Thippong,https://scontent-lga3-1.cdninstagram.com/vp/45f917904c4e7efa76deca09b9cfe529/5B79920A/t51.2885-19/s150x150/20766227_160431324507424_8042265792915439616_a.jpg,false,false,286799599,Nitithorn Thippong
882,882,40,.12,4.89,-.21,4.00,,Michele Cea,1010,michelecea,Michele Cea,https://scontent-lga3-1.cdninstagram.com/vp/3d51145f6933f14b3f6cda717bd58dde/5B9AFAA3/t51.2885-19/s150x150/25021609_189767701576176_4645479465357410304_n.jpg,false,true,1025510022,Michele Cea
882,882,40,.12,4.89,-.98,,ITA,Guido Migliozzi,12473,migliaus,Guido Migliozzi,https://scontent-lga3-1.cdninstagram.com/vp/13982a73e1d27f9db583c3a4c1485def/5B6AF4B5/t51.2885-19/s150x150/16464437_1088282391293635_5305075236729782272_a.jpg,false,false,656743947,Guido Migliozzi
884,884,40,.12,4.87,-.79,,AUS,Matthew Guyatt,715,mattyguyatt,Matthew Guyatt,https://scontent-lga3-1.cdninstagram.com/vp/96d04c072df85aeb1f223272da81f4e6/5B79DF68/t51.2885-19/s150x150/22639303_542212609447957_8493154191248719872_n.jpg,false,false,17458656,Matthew Guyatt
885,885,40,.12,4.87,-1.12,,ARG,Ricardo Gonzalez,45115,ricardogonzalezcpe,Ricardo Gonzalez,https://scontent-lga3-1.cdninstagram.com/vp/79d7e77405bb26e8ecfa4c06490b8fa9/5B7048F3/t51.2885-19/s150x150/12317501_1526482797674601_305476999_a.jpg,false,false,1467316887,Ricardo Gonzalez
886,886,44,.12,5.35,-2.87,3.58,USA,Max Homa,1,maxhoma,,https://scontent-lga3-1.cdninstagram.com/vp/0c0d5c73e0a47ebc3b67c2a9dde10d32/5B58C3EF/t51.2885-19/11850244_1475734909419389_1746297476_a.jpg,false,false,550269198,Max Homa
